registry,file,publisher,rule_id,category,severity,detection,threat_actor_account
OpenClaw,thoerner/acorp/acorp-charter/SKILL.md,thoerner,ATR-2026-00164,agent-manipulation,high,Skill Scope Hijacking and Cross-Agent Escalation,
OpenClaw,thomaslwang/og-openclawguard-test/SKILL.md,thomaslwang,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,tianheihei002/ai-short-drama-director/SKILL.md,tianheihei002,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,tianjin-ren/security-audit-tianjin/SKILL.md,tianjin-ren,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,tiansyao/dozytale-skill/SKILL.md,tiansyao,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,tiansyao/dozytale-skill/SKILL.md,tiansyao,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,timclawbot/update/SKILL.md,timclawbot,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,tlreal/skill-creator-4/SKILL.md,tlreal,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,tobewin/china-video-gen/SKILL.md,tobewin,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,tobisamaa/graph-of-thoughts/SKILL.md,tobisamaa,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,tobisamaa/world-model/SKILL.md,tobisamaa,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,trent-ai-release/trentclaw/SKILL.md,trent-ai-release,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,tsingcode/ppt-compress-master/SKILL.md,tsingcode,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,ttboy/deep-research1/SKILL.md,ttboy,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,ttboy/deeps/SKILL.md,ttboy,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,ttboy/gorger/SKILL.md,ttboy,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,tuneeai/free-music-generator/SKILL.md,tuneeai,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,tuneeai/tunee-skills/SKILL.md,tuneeai,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,twobitapps/hyperspace/SKILL.md,twobitapps,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,tycho-svoboda/tensorpool/SKILL.md,tycho-svoboda,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,unixlamadev-spec/solanaprox/SKILL.md,unixlamadev-spec,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,vahagn-madatyan/incident-response-lifecycle/SKILL.md,vahagn-madatyan,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,vahnxu/douyin-to-photos/SKILL.md,vahnxu,ATR-2026-00134,skill-compromise,medium,Fork Claim and Community Package Impersonation,
OpenClaw,veeramanikandanr48/better-auth/SKILL.md,veeramanikandanr48,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,veeramanikandanr48/claude-agent-sdk/SKILL.md,veeramanikandanr48,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,veeramanikandanr48/claude-agent-sdk/SKILL.md,veeramanikandanr48,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,vext-labs/vext-shield/tests/fixtures/prompt_injection_skill/SKILL.md,vext-labs,ATR-2026-00128,skill-compromise,critical,Hidden Payload in HTML Comment,
OpenClaw,vext-labs/vext-shield/tests/fixtures/prompt_injection_skill/SKILL.md,vext-labs,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,vext-labs/vext-shield/tests/fixtures/prompt_injection_skill/SKILL.md,vext-labs,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,vflame6/agent-guard/SKILL.md,vflame6,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,vimvem/ict/SKILL.md,vimvem,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,vincent-big-fish/openclaw-safe-audit/SKILL.md,vincent-big-fish,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,violet17/image-ocr-local-aipc/SKILL.md,violet17,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,violet17/local-image-ocr-aipc/SKILL.md,violet17,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,viral-sangani/celo-agent-skills/skills/celo-stablecoins/SKILL.md,viral-sangani,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,vishaltandale00/clawmrades/SKILL.md,vishaltandale00,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,vitaliisergin/home-assistant-toolkit/SKILL.md,vitaliisergin,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,volcengine-skills/byted-data-label/SKILL.md,volcengine-skills,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,vvusu/team-dispatch/SKILL.md,vvusu,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,walkamolee/ralph-loop-writer/SKILL.md,walkamolee,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,wangwang0301/background-delivery-sop/SKILL.md,wangwang0301,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,wangyendt/shell-shortcuts/SKILL.md,wangyendt,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,wd041216-bit/openclaw-ultimate-suite/skills/xiaohongshu-mcp/SKILL.md,wd041216-bit,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,webeferen/moltpad/SKILL.md,webeferen,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,webeferen/moltpad-app/SKILL.md,webeferen,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,webvictim/teleport-tsh-ssh/SKILL.md,webvictim,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,whoabuddy/aibtc-bitcoin-wallet/SKILL.md,whoabuddy,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,whodidthese/my-play-music-from-yt/SKILL.md,whodidthese,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,willjefferson0/wallet-test/SKILL.md,willjefferson0,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,wisdomsword/code-security-audit/SKILL.md,wisdomsword,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,wisdomsword/security-audit-enhanced/SKILL.md,wisdomsword,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,wistec-ai-it-department/wistec-core/SKILL.md,wistec-ai-it-department,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,wlinds/soundcloud-watcher/SKILL.md,wlinds,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,wm-zqbx/skill-creator-ming/SKILL.md,wm-zqbx,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,wmantly/porkbun-skill/SKILL.md,wmantly,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,wolffan/security-check-skill/SKILL.md,wolffan,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,wow-leeroy-jenkins05/shoofly-advanced/SKILL.md,wow-leeroy-jenkins05,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,wow-leeroy-jenkins05/shoofly-advanced/SKILL.md,wow-leeroy-jenkins05,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,wow-leeroy-jenkins05/shoofly-advanced/SKILL.md,wow-leeroy-jenkins05,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,wow-leeroy-jenkins05/shoofly-basic/SKILL.md,wow-leeroy-jenkins05,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,wpank/kubernetes-devops/k8s-manifest-generator/SKILL.md,wpank,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,wpank/manage-liquidity/SKILL.md,wpank,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,wscats/bye/SKILL.md,wscats,ATR-2026-00129,skill-compromise,critical,Unicode Tag Character Smuggling,
OpenClaw,wscats/we/SKILL.md,wscats,ATR-2026-00140,prompt-injection,high,Indirect Reference Instruction Reversal,
OpenClaw,wszhhx/hunyuan-3d/SKILL.md,wszhhx,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,wszhhx/hunyuan-video/SKILL.md,wszhhx,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,wszhhx/skill-security-guide/SKILL.md,wszhhx,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,wuzimaki/evolver-repo/SKILL.md,wuzimaki,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,wxtsky/readx/SKILL.md,wxtsky,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,x-jihua/video-film-maker-pro/SKILL.md,x-jihua,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,x1ngsec/electron-audit/SKILL.md,x1ngsec,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,x1ngsec/electron-audit/SKILL.md,x1ngsec,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,x1xhlol/agent-hardening/SKILL.md,x1xhlol,ATR-2026-00128,skill-compromise,critical,Hidden Payload in HTML Comment,
OpenClaw,x1xhlol/agent-hardening/SKILL.md,x1xhlol,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,xiaocaijic/vociemaster/SKILL.md,xiaocaijic,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,xiazai77/product-demo-video/SKILL.md,xiazai77,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,xintaoliao/polymarket-strategic-paper-trader/SKILL.md,xintaoliao,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,xinyue-wang/xinywacodinghelper/SKILL.md,xinyue-wang,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,xqicxx/thinking-model-enhancer/SKILL.md,xqicxx,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,xuhongfeii2/shuziren-koubo-shengcheng/SKILL.md,xuhongfeii2,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,xvarx/claw-prompt-injection-guard/SKILL.md,xvarx,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,y01026350884-cyber/scam-guards/test_scenarios/malicious/SKILL.md,y01026350884-cyber,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,y01026350884-cyber/scam-guards/test_scenarios/malicious/SKILL.md,y01026350884-cyber,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,ya7ya/agentic-x402/SKILL.md,ya7ya,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,yangjinghua0127/url2podcast/SKILL.md,yangjinghua0127,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,yangwenyu2/agent-memento/SKILL.md,yangwenyu2,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,yebdmo2/aiprox-skill/SKILL.md,yebdmo2,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,yequanzheng/lesson3/SKILL.md,yequanzheng,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,yhy0/audit-skills-security/SKILL.md,yhy0,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,yhy0/audit-skills-security/SKILL.md,yhy0,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,yiyi-9/openclaw-skill-vetter-1-0-0/SKILL.md,yiyi-9,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,yiyi-9/openclaw-skill-vetter-1-0-0/SKILL.md,yiyi-9,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,ylzha/shopprentice/SKILL.md,ylzha,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,yoder-bawt/yoder-skill-auditor/test-skills/malicious-prompt-injection/SKILL.md,yoder-bawt,ATR-2026-00128,skill-compromise,critical,Hidden Payload in HTML Comment,
OpenClaw,yoder-bawt/yoder-skill-auditor/test-skills/malicious-prompt-injection/SKILL.md,yoder-bawt,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,yoder-bawt/yoder-skill-auditor/tests/malicious-prompt-injection/SKILL.md,yoder-bawt,ATR-2026-00128,skill-compromise,critical,Hidden Payload in HTML Comment,
OpenClaw,yoder-bawt/yoder-skill-auditor/tests/malicious-prompt-injection/SKILL.md,yoder-bawt,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,ypw757/bocha-skill/SKILL.md,ypw757,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,yuhong-cray/tianji-fengshui/SKILL.md,yuhong-cray,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,yunni123/ark-video-storyboard/SKILL.md,yunni123,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,yunni123/md-to-nanobanana-ppt/SKILL.md,yunni123,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,yuuiwa1551/sister-soul/SKILL.md,yuuiwa1551,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,yuyonghao-123/agent-benchmark/SKILL.md,yuyonghao-123,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,yuyonghao-123/yuyonghao-agent-benchmark/SKILL.md,yuyonghao-123,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,yuyonghao-123/yuyonghao-mcp-client/SKILL.md,yuyonghao-123,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,yxf203/skill-risk-auditor/SKILL.md,yxf203,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,yxf203/skill-risk-auditor/SKILL.md,yxf203,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,yy204831-commits/high-repeat-small-goods-ops/SKILL.md,yy204831-commits,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,z-kuki/drug-delivery-llm/SKILL.md,z-kuki,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,zaycv/autoupdater/SKILL.md,zaycv,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,zaycv/blrd/SKILL.md,zaycv,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,zaycv/browserautomation/SKILL.md,zaycv,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,zaycv/clawbhub/SKILL.md,zaycv,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,zaycv/clawdhab/SKILL.md,zaycv,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,zaycv/clawhub/SKILL.md,zaycv,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,zaycv/clawhub1/SKILL.md,zaycv,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,zaycv/clawhud/SKILL.md,zaycv,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,zaycv/codingagent/SKILL.md,zaycv,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,zaycv/deepresearch/SKILL.md,zaycv,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,zaycv/googleworkspace/SKILL.md,zaycv,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,zaycv/linkedin-job-application/SKILL.md,zaycv,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,zaycv/nano-bananapro/SKILL.md,zaycv,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,zaycv/nanopdf/SKILL.md,zaycv,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,zaycv/polymarket-assistant/SKILL.md,zaycv,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,zaycv/polymarket-hyperliquid-trading/SKILL.md,zaycv,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,zaycv/polymarket-trading/SKILL.md,zaycv,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,zaycv/summarlze/SKILL.md,zaycv,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,zaycv/whatsapp/SKILL.md,zaycv,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,zaycv/youtubewatcher/SKILL.md,zaycv,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,zaycv/yt-watcher/SKILL.md,zaycv,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,zendenho7/skill-install-guardian/SKILL.md,zendenho7,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,zengyuxiu/metasploit-skill/SKILL.md,zengyuxiu,ATR-2026-00122,skill-compromise,high,Weaponized Skill — Agent as Attack Tool,
OpenClaw,zgjq/smart-memory-plus/SKILL.md,zgjq,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,zgjq/smart-memory-zero-dep/SKILL.md,zgjq,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,zhangifonly/qwen-api/SKILL.md,zhangifonly,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
